unit,D1,D2,D3,W0,W1,W2,W3,W4,W5,N0,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,true_frac,RUL,HI
903,5.733760183076695,2.5943514164354378,4.687525660100169,1.3861990973392535,1.1635993324314953,2.551763415597942,-0.4907932064033933,-0.6354071633707081,1.006314200986174,-0.9204063082699723,-0.22909546546596546,1.9395613574486996,1.042633726726367,0.30803794139964996,1.5516772609549183,-0.8248960980066457,2.4904398698799954,-0.46050251755972726,2.0038058955091795,1.999403047779649,-1.7532298067972054,0.26,148,4.47806719619136
904,1.470476824459604,0.06606905353078174,1.6641501627036197,-2.5851494830362047,1.9445877549769053,-2.383786955664629,0.9698343290135263,4.444684228498514,1.5981502975254296,-0.35979158728114685,0.5414111108379199,-1.4064802420048998,-0.8388607841960342,-0.4302700605070151,0.7868502461181258,0.4057987538214289,0.5351664545013418,-0.02738254891043338,-0.7880996460025648,1.4881169365693359,-0.6977934544676601,0.08771929824561403,260,1.107256494654162
905,6.248319375114801,3.9458541820302067,2.271981536308871,4.748137489728287,5.724939754574948,4.564075254556251,2.062981984988082,0.28473026875608576,10.056441358645817,-0.9916245447619685,0.881229551720133,0.33278488807662393,-0.06253744217872143,0.18516293973401493,-0.5102153033613023,0.42705554324524786,0.3168244859600677,2.6776532229251733,1.070822215083761,0.5158827721264073,0.575558933309626,0.31802120141342755,193,4.364678465547644
906,3.5521099320475584,3.214308241671346,0.1352692437986831,0.24725631416923421,-4.925961937581638,2.4717760719402504,3.3399757970874457,-2.191345611249957,5.100694599456656,-0.7188799926247862,-0.34246810901656316,0.11956591562003217,1.594196362759815,-0.8581978180808985,0.2912471253656829,0.7748377547924228,0.5684701636794856,0.6054010330667036,0.7615002221739411,-0.5547227246051216,1.6877797868303248,0.1590909090909091,185,2.425717218460032
907,10.232342273208072,7.819300012836744,4.292244937779783,3.579882191144682,0.45054374706190803,10.17675506538267,9.545011169227983,2.2883246747379813,4.178619139549216,0.005199805047380755,-0.34859948840839855,0.11963149910586586,-0.04060143522245945,-1.5206674074319642,0.2630233215655902,-0.04229287251264407,0.3122004566335367,-0.07751777776448186,-0.3603393634785457,0.8749100602756985,0.5331344037084068,0.5238095238095238,130,7.726400394468186
908,5.145892555170006,2.054465426217384,3.250734184625491,-4.779048780042495,7.473830363866776,1.9859311290071202,7.71615838005168,-1.4452444813674783,-2.1901454501677735,0.36583329266431464,0.3625347427666591,0.3382447744369442,0.18582620325048063,-0.628117160926389,-1.4853557940785214,0.28315055665068595,-1.282592000298381,-1.377006297738727,-0.3806317984682371,0.43065898532838315,1.9877592372562929,0.23255813953488372,198,3.649916905320865
909,16.027812181723675,10.612344752598323,7.847577875712895,11.166019593216927,-0.3199181930285291,2.408957699465914,2.6431093399014136,6.329319712723613,0.7123183755903857,0.7634296075766009,0.5796498317694024,0.8133474349467968,0.7952230468450979,1.538319636632596,-0.04920946293737541,0.5301579094915613,-0.7365492855629082,-0.9647950102675675,1.764828784603602,-0.8121187873570754,0.6413120769528883,0.7297297297297297,60,11.949101661182835
910,5.5273125005548875,0.4076115369792568,3.5129762919280814,0.913986882308814,-0.7116444538328071,0.3356303662732316,4.1983952626774155,3.281804453529624,0.7043125275379019,-1.1391074640692798,-1.0685445969116398,0.7530301599246617,-1.2777424256543939,-0.11815448824430838,2.681072127379903,0.4595608383700958,0.7422492039950045,-1.0610352718663285,-1.2273016561724444,0.7958220370380511,-0.2823519888948579,0.21761658031088082,151,3.387101348894156
911,12.863721472918634,11.885722496268961,5.651814394677036,4.347541646391816,0.7977100710611205,6.576387090780818,4.801684240446386,0.5965774985805465,2.528292376483246,1.4718347735005264,1.351709105372455,-1.314395639265646,-0.3659696437322058,1.9213967562969676,-0.06717780069472265,0.2834225145492587,1.126931916660077,-1.232161706298422,-0.839697497429398,-0.22369908321664078,1.3046236198552499,0.6360294117647058,99,10.406749656451252
912,10.13703544349232,5.51767495441476,6.502989144672151,2.171381576561374,4.3632213061935285,5.365434195260121,7.719777471608245,2.460343515330825,1.5414866062370531,1.395075362788366,1.4718525786825125,-0.44337449239031573,-1.005033731864265,1.3190344661661122,-1.5417273735953745,-1.5928014285416519,-0.1682951148087099,0.10243971572915438,-1.0599521662771993,0.22186433837717967,0.2664700886364802,0.46586345381526106,133,7.661013407123001
913,3.8229378633783835,1.0803329222152023,2.58747039688794,-3.9212705449553362,-3.947157016299006,1.8275562529994107,6.011941489313451,-2.5824389158645134,0.8774983605564778,-1.2350962446963178,-0.7186225992146529,0.19311131880820975,-0.49261121336276187,-1.3055239031696757,-1.3279176906145855,-1.8860080994642394,0.4765838032145902,0.5975810254311384,0.5925534365473859,-0.9091757978652422,1.005951290574182,0.08947368421052632,173,2.6295161410822963
914,2.401116800467392,0.7928391768503338,0.22323799335724237,1.174941100241771,5.450199014409592,4.01202544530514,-0.1701756724316349,2.2143199837786773,-2.7058345501096754,0.730067177405201,-0.8308571426653624,0.6902555612776734,2.969072190474402,-0.5700124323271293,2.922803309238031,0.4906354877829783,-0.7496256332619503,-0.7954561667344151,2.364955607848391,0.49298868470309865,-0.5661528561658385,0.11969111969111969,228,1.2652698712492296
915,13.543358559165906,8.655848643833535,7.075140110139731,8.598978385327069,-0.1057662983237897,5.212036678655971,3.059452881317845,1.781009657188092,6.494668198734065,-1.4614256346847099,-2.366433358148267,0.2245330147621503,-0.13817973987289622,-1.352847250479958,-1.7105524961850338,1.930633377668805,0.46301484795967973,0.019645723071779902,2.1952449089594404,1.022062493065567,1.7692767705402057,0.6556291390728477,52,10.136640049858341
916,11.61594074320865,9.042534474641435,7.0384154938103505,6.957319440312958,-1.6840332926046462,5.319125581248267,6.176139233594217,6.016849533767495,1.9882501897107665,0.5186151715960765,-0.7756570919653527,-0.29294608184713095,-1.0429363392979336,-0.7586657293387521,-0.24096232837912,-0.49093674763787193,-0.7587914430556403,-1.2995970521782207,1.961095788459011,-0.5005629432242592,0.3299655735312294,0.6416666666666667,43,9.470661287818995
917,3.710590309380005,1.0957990878502424,0.5106587738476033,-0.7171879178741974,3.196464867415811,-8.271050992116722,-1.884344722009582,0.23098378131407016,0.19640205042384934,2.5053119636784147,-0.33759347044813187,0.9902269920616542,1.8116571865359512,0.6706140857884296,-0.6738160712813385,-1.284487585986946,0.7454202827142047,1.6450252236564493,0.5459630955291201,1.2334481539361506,2.5919470477380866,0.11764705882352941,150,1.9661734822613557
918,18.19761274824117,14.370481278147775,11.70444559729927,4.078222030664733,9.341678187947647,4.623750709543598,5.827603666349278,3.772338282477224,5.303170424471997,0.2124474277695408,-1.6085419264167173,-0.44159329258107544,-1.23320808685344,-0.4071086073883589,-0.7951637696651995,1.0118211762355755,1.0233999370855111,0.5602941543334771,-1.2676492312148346,-0.09813477721354251,-1.347192311780125,0.9649122807017544,10,15.101523161930581
919,4.474135968673314,2.739640558665461,2.6226245705105873,4.732093392403135,1.7359478611733865,0.25599788433011883,3.577660229459246,3.676107000891033,-0.6158363946101308,0.37898225857006895,-0.29431337433662763,-2.0085948022004048,0.4401064921133193,-1.2945221817905157,0.3282242093337605,-1.5353063021612068,-0.719667077020741,-0.4335988017356828,1.2017247703113458,-0.5335150599859272,-1.074970953608707,0.19133574007220217,224,3.3983339262221404
920,13.82747085571059,10.264011242506347,5.50440229847542,4.143672757530446,10.91981150129267,2.793274234008081,4.071302340212996,-1.472009663001753,0.9521732471346507,0.45972070204276977,-0.32989774250221926,0.6144329606007793,0.42493868579659283,-1.3180294358777604,1.0153062826248176,-1.2426849434224,-0.764921905807427,0.22948491553421296,1.5670230080065792,-1.0038763521274903,0.14768445341955216,0.7022222222222222,67,10.261512404578767
921,14.0982201928262,10.131648837395165,6.1143172115239715,6.395762777552289,7.351180210242578,8.71209259037816,4.865984952928302,3.832525784821341,1.9364616329188329,-1.4589867321496075,-0.277953532658498,0.11233773622650821,-0.10949230243290681,0.5977179928148281,-1.4541732744065268,-0.1819742702898053,1.9947695091303101,0.9955987595022235,0.6161901292127211,0.3906823750224901,-0.3654318573986666,0.6720430107526881,61,10.51307789180622
922,6.069373488371182,0.42651881483082343,2.317788655060427,1.3920836559828027,0.06148991826875405,7.917210404895488,6.876089579789981,4.501496425520088,-1.3729190737273362,1.9214153269654546,0.618969138823701,-0.9419796597530112,0.03271691129624232,0.9585748535381327,-0.5988788406423085,0.14053255467279163,0.31647637718015914,-1.1008542015399994,-0.2700928477579016,-1.0254625750431887,0.8686680157067189,0.28061224489795916,141,3.251041636315848
923,14.222838186890009,7.9839670600714125,5.265361916667345,-0.06288500682239029,2.6140331590494137,4.023903480601038,4.577024506264548,-1.8339467744412277,2.976840468600654,-0.750572109710102,0.534178492770258,-0.26763633107926194,-0.08083100561848665,-0.7449489385030598,1.7246477095904997,-1.2835794232332018,-0.39973399038889545,0.10759845327296835,-0.25136046221523034,-0.7639359827068721,-1.8116835364114072,0.696551724137931,44,9.663933967777632
924,17.66604471176341,15.353063260036091,12.709758669529382,4.5039823543293425,0.44208776741878264,6.870489705453268,1.7131279143624565,3.008844227532153,2.7698087047662834,-0.5005056602039589,-0.35472025149075065,-1.313501949329265,-0.7020136616597602,1.019944247863435,-0.03355694037415523,0.12531384148877067,-2.2322481303512967,0.9477836585238427,-0.6855198901631185,1.1239685543676947,0.15427480419769662,0.9312714776632303,20,15.485264463575003
925,14.123737122006071,13.21718377708166,9.105634268349702,6.539604878456325,9.40686479574719,4.622642716075896,8.007581833534571,2.514655906148827,6.163117277888935,-0.630096707424706,-0.5038587954843133,0.09700057545427611,-1.2673989099597236,0.3294242223746807,-0.3119582098742691,-1.9875606327876807,-0.45766188575892325,-0.3450547031533927,0.8528364648382424,0.28519795249377733,1.4474723670231473,0.7900763358778626,55,12.346340262431838
926,3.8069411854048116,2.0127428065090327,1.6583790724522354,2.5541441322492817,1.2696920062994568,-0.7954533379669917,1.1160269770973181,2.47376756057405,-1.9290390509955626,0.31700876164470465,-1.5786830961518248,1.105571343141608,0.5271808107719738,1.6292830356217987,-1.1165964397754258,1.1334517288164596,0.9357800635681301,-0.1822320472078898,-0.3766433530549067,-1.0851460564900364,-1.345809697722493,0.21804511278195488,104,2.624113037850305
927,3.857860721233407,4.14314544361537,0.30374029691476956,1.7250955252273745,2.5855244715644066,2.3509067867529474,2.6142749221060297,4.117610043258116,-0.059357396400920415,0.0875506456902121,-0.29356151296573024,1.3025255912501814,2.0998659234748756,-1.1939337601613753,-2.0311008426043244,0.5691315690190213,1.0703728842357088,1.956977313248455,0.7378903512166558,1.3957809586872068,1.6600607328763102,0.2556818181818182,131,2.8772100106524046
928,13.655354058550245,7.092809503360525,6.374553990436013,4.093664244274278,2.8941194875159124,3.0792305135503395,7.895232578160487,0.9230533360316833,5.5907054756967325,0.3164416248792309,-0.8575323892383291,-1.0766014982535788,-1.7013150734801645,0.48557702994877266,-0.06324481340103867,-0.8257774299767748,-1.8761051244360556,0.43271090184889094,-0.1737272936003161,-0.7136934718506799,-0.9640399246508281,0.6387096774193548,56,9.50235067155906
929,2.0019113793562804,0.2015831378554882,-1.0168320441362029,0.2086038582977915,3.5196211251621063,0.5037814971368879,0.5882493502871203,-0.594028146930268,-2.286012708289558,-0.9228974163537158,-1.6618540667519153,1.1812258363871515,0.46245417604784933,0.08248683925289688,0.29558276677738937,0.3395293962248911,-0.7345462902549224,-0.32526232929330307,-0.4742086773826163,2.5114240168750044,1.020202041456085,0.07659574468085106,217,0.5561898798582978
930,7.1114388205842305,4.203659419478722,0.8019408113797679,0.7678037931387628,1.3873904459378796,3.270947483309836,0.764385400486337,1.1407702911000086,0.05231715448961727,1.0489351625851082,-1.4433404427280552,-0.42735477156733853,-1.8436759943961023,-1.029639443148255,0.3171774663719027,0.3361542899606471,-0.3131916920406554,1.1239851461377777,1.3540428872992891,-0.06922733527997318,0.2504328563942105,0.2872727272727273,196,4.34625559749124
931,7.3374140372409995,2.4328415424017606,6.049015371963648,5.097587367132045,-1.9191474828759405,-0.6894238475546783,2.941377871081847,0.6628782678965051,3.311430225112316,-0.35939634701610634,1.5248117581200582,0.008306992701303577,2.4205551310087463,0.60267529711283,-1.3494043382481336,2.0864965834732474,1.098678954870516,0.3801476250809798,0.6466334561984278,-1.1890467646171878,-1.804376110336264,0.3355263157894737,101,5.479522689206023
932,11.888974420781821,6.894712157037102,7.818859286930042,6.591213369984732,2.6893771407645217,6.178821784389839,7.195337177972352,2.3870051071595326,1.9862243387736969,0.14045048733324203,-2.4119078277253156,0.2804319015758431,0.7204379830848138,0.14451109141550142,0.3446744203613738,-0.04347637559950335,-1.9970218899543064,1.6625947609033647,-0.3678288474017184,-0.6177701275301731,1.3579827784518277,0.5255102040816326,93,9.169661201502873
933,5.67536470655049,3.50529638447009,0.9686669217516328,1.1078915905850337,5.2349270410154265,-0.6808507447468304,-1.6444252023375756,1.5863865711537484,1.6567457459370607,0.6475720998400183,-1.3781524372396443,-2.5493767704006305,0.9212319274388695,-1.0829819732047492,-0.6099903611811885,-2.183235481953956,1.0229126820255576,0.35033822407253107,0.31019454405094826,0.3034550841895363,-2.0601621540314854,0.27011494252873564,127,3.6123348744867134
934,19.214939556220468,13.927072911170777,9.426066008864025,5.655265774703051,7.935981615432239,0.47605458554456526,4.8901605062712346,7.0512977034379976,2.1444171567512074,-0.19283277376787883,0.4665521154873495,0.011208859479515595,0.6741977605660634,0.09469814704959638,-0.3118625396642448,-1.1727097548638747,0.2471685564136635,0.09997277749237025,-0.9928320278055999,0.5820558248452637,1.26792350634002,0.9833333333333333,4,14.69191749849863
935,15.605701189055374,10.763733847242994,5.648674338385777,10.096778393958617,2.7366771917860255,1.5079708010906199,0.7030081923653055,2.91943093415139,1.9977052333433836,1.438073186760554,-1.2487378160638052,-1.5385342312883374,0.5517840822874117,-0.10720649630930866,-0.22294483627911554,0.559636246304464,0.13671163729453326,-0.046817586860285504,-1.4056461019236404,-1.6680951496718293,-0.7004283812905476,0.8166666666666667,33,11.16600293131078
936,3.19603506681587,-0.5654145150753522,0.7926744947434909,0.21248274207784312,0.612741478478312,1.9286001052017925,-0.24791326339970232,-1.2707686948081445,4.465147768422544,-0.32003268854583433,1.4191303675543003,-0.3251272494443485,-0.016269663269797518,-0.13874734750172824,0.23121860863232505,-0.419848194895952,0.09613497374574913,1.5308140265956272,1.0488517897245615,1.0557383436195333,-1.3419305718275,0.14634146341463414,105,1.3465920206267894
937,9.97965568466175,6.674749509253047,4.102249052290205,0.34772159920757995,6.622005198495083,4.498106190737111,5.61443623266471,1.1161260151765153,0.8804144285286584,0.9488906046631579,-0.26272586025589867,-0.6108570293920376,-0.913196436385215,-0.5112951396395816,0.8750835514586764,-1.5096648567279527,0.6290524683439263,-0.7082187587461486,-0.2103003947869439,-0.146245580617356,-0.2207448716373115,0.4880952380952381,86,7.224961842327676
938,10.500525955922582,6.27914418592044,7.452101265330098,2.811368420650728,2.3583755927661016,0.8022623053846862,1.5123890090488976,0.8127068473568415,5.032252988184448,-0.7535990864709267,-2.246245871648214,0.058308037464886345,-0.27939082757020917,-0.5857882168073019,0.9115561199476964,-2.733519603048116,1.5762440649698903,1.0546777604474915,-0.628053263194818,-0.45078427168300184,0.5043869514626891,0.547244094488189,115,8.319584017744194
939,15.519964296274592,9.7466937724686,11.247462158726083,6.9068336882681916,4.509020623344588,4.565787286181672,5.902412623951102,6.261651396596568,-2.2206384940023653,-0.3508719793653269,-0.45482995620432537,-0.16143465850198208,0.7707939431418125,-1.7900801974573115,-1.349142385563377,-0.6817450365356267,0.15434512646656093,0.8321256133403738,1.631323419561157,-0.28635419988434907,0.8304809096249848,0.8076923076923077,50,12.506232497868242
940,5.858124847272662,2.6552644833846215,2.0589299404405104,-1.8670840677572054,-2.0656646743145353,2.370359394544649,1.165846393204891,0.08259179053007526,3.323539802941059,-0.2004891670887745,-0.9131791537852285,-0.26649806903018347,0.8206298472079934,-1.0235132521759185,0.20927681753754343,-0.055425744393884174,-0.7608098913694541,-0.2933521870394913,-1.5716830087786549,0.10964019415733277,-1.3647329833973596,0.26582278481012656,174,3.7575082660566044
941,9.90802757696581,5.520079316102492,6.740838992084679,-0.5955465326743039,0.25695128249398547,-2.9877399860949367,6.428518912998332,8.118597089779591,-2.520781934576176,-0.8157724406166661,0.06981358150805178,-0.5156941370086527,-0.03131500614289812,-0.11759794171030778,0.4075518601783045,-0.9609654939539469,0.19265965024424375,-1.1161274229091975,-0.41185791603157335,-1.7367513275100213,-0.40454819145156884,0.5,69,7.641486523242476
942,15.017653430812736,9.440180865392445,7.220791886692763,3.4511624330269726,-2.8688080146991273,-2.4723202619964852,2.562485618376105,4.354198483039935,2.813922940358182,-0.8640589749334503,-0.24031311936570296,-0.32708553404439455,0.7790032488823733,0.7230199818658054,-0.553414527643637,-0.049924253849210225,0.2761992861924088,0.42464439544068067,1.6525980907904427,-0.028147631341616082,1.1687448042065185,0.7037037037037037,80,11.005353197950658
943,6.33202314514626,1.674222553099673,3.7118082948630886,3.6849961070007415,-5.923731086815055,2.307283345196764,3.5550552841197773,3.3841370314395616,-1.845159117679699,0.7731199730922478,0.009304497385398744,0.5910376189165157,-0.125857890847028,0.38103736705546165,1.1092358000407778,-0.20402205410241547,0.28410480889670897,1.2497686952567908,-0.13323016480975813,-1.1253961654178486,0.6760431241559943,0.3484848484848485,172,4.1486185124473325
944,12.916690489561748,8.126456453233406,2.2977171122344666,0.9994785631971124,1.1531752812096383,3.041581919670404,7.971771247508061,-0.334648156485541,9.633583009975338,-0.3823279632742421,-0.766901313473445,0.8452047123117883,0.9243042668241257,0.6499469110237343,-0.7694554668060049,0.5020281277390727,-1.0335577439006578,-0.7972458639802081,-0.09487016410425736,-0.819963599901102,1.0527482478786325,0.5813953488372093,72,8.29392826546506
945,6.114063354672637,2.4847628478318353,4.723674503609367,-0.4147510298106445,5.009663201472694,4.78926064908519,0.24580704040268753,1.6726333180214787,0.1625029635345796,0.5457219952569772,-0.19447131132890075,-0.4174806637727649,0.046179163240046645,-1.5822157635258771,-0.07584824480507829,0.6496119701393801,0.1380543802611692,0.9516565657248657,-0.3772980878607757,-0.45929071232625396,-1.1173190039761658,0.3167259786476868,192,4.608156547301416
946,8.77670343577518,3.9730650222711423,2.527101081708075,-1.3157231114984957,-3.092889474595064,-0.788478005519252,3.9802832283186254,0.4216073829768143,-1.1718125417250118,-0.8481837840342408,0.6494807999399321,-0.08126307538162784,-0.6272044142101095,-0.3083883695545716,2.2058831255474276,1.219623074205644,1.4686253296698477,-1.7521039456297145,-0.15110227783694102,-0.6447890991508832,0.543840195833846,0.34054054054054056,122,5.460731205503838
947,9.44407327174357,4.530093387412223,3.5673035224159113,4.141124363104446,4.439631284334163,2.7022688820180942,2.6687845228745948,2.429779372011533,3.086701437947573,0.7159609751718123,0.6301657072365295,0.023585433883416867,-0.04904941732733615,-0.08729830906975687,-0.780330644199764,-0.7930281493317485,0.5439562748031107,-0.7128688863945637,0.8139338679130238,-0.05134271103562696,0.8195952584351628,0.45588235294117646,111,6.206848381645869
948,17.766006847849003,11.595527643072714,9.074887637257024,6.444433199414323,-0.42321086742906555,9.33584957341581,11.028628369111452,7.072634114262669,6.6484115171592055,0.5887585974595184,-0.3234333416867257,-0.1101702112685181,0.9644048953605289,-0.9732171948664226,-1.0607169131291252,-0.3973291887424982,0.6562531748955085,-0.8659361582742,-0.22541606691735783,-0.10667560405200974,-1.011869238634457,0.8461538461538461,30,13.30752732323852
949,6.0845985716923074,4.171734802944948,4.284770757971766,3.260866729361993,3.6064949623071927,-0.10140692383456007,-0.7440495971837839,2.902951792330347,1.1425275670669552,0.9070786225461024,0.3813735643375491,1.2838205628328871,-0.46553630432559556,1.0675342501078458,2.0346758971383183,0.05374256160762678,0.49930667694076825,-0.9305282886984875,0.8940565258823384,1.1290581695243005,-0.4944531840666109,0.35555555555555557,174,4.970791096951937
950,4.468954414237275,2.356071787858108,3.3122704488442447,2.603818945846613,0.6301569403296396,3.547009485138579,4.382688687422008,-0.6154628832118245,1.041723037708441,-1.768692805220901,0.5835980475312131,1.2231175762642705,-0.25729522748926126,0.13343615783469404,-0.22019573494393999,-0.38389622387586386,0.23217128684659583,-0.7842425390277837,-0.23527693644343234,-0.9045509281058803,0.5890765858496766,0.2094240837696335,151,3.488084436705616
951,15.417818686388662,11.122614986428196,7.59344041822227,7.393949662661299,2.6392272049131096,5.867399047239048,1.8466422950185173,6.404979352083097,7.07418095095422,1.084506292594542,1.4710168911386976,0.29244500007902535,1.2379467016632417,1.6241799523204246,-1.122052363884504,-0.6032381417632023,-1.495700709517121,1.0611441247247708,-1.5085322673883428,-1.7798423404806971,-1.0973926808951608,0.7924528301886793,33,11.781944095950603
952,5.894277845493635,1.7969823460593128,0.27563553982842226,1.2799099936015361,1.4568660392581914,-4.203819338541247,-0.7355735664945207,1.1816136979980545,0.33506013350738906,-0.32948322705273764,1.1792869787361118,2.146544792323574,-0.31329848598180216,-1.3218815325797542,-0.2345830986138149,0.19429310341952244,-0.05327854476984291,0.6106911182243943,2.2119092501962143,-1.7131208570803202,-0.5070796670338041,0.28110599078341014,156,2.9794965039637744
953,16.26056313538634,12.731287471471756,9.337655393847577,7.906291744354451,9.93567140639163,5.1948702952146135,-1.0418371823466694,2.0944306451206858,10.753810773693885,-1.4141978093849739,0.49680656919057314,-2.5145092240681874,-1.3512271818895092,0.8869372813999129,0.03596092032975573,-0.37644182538827886,-0.8143560243549126,-1.9965425396350924,0.6934058862266377,-0.28314736965757137,-1.521865174513654,0.8391304347826087,37,13.124908113750337
954,3.766433200595313,1.1759884149653959,1.7665816175612246,0.9106767427586213,-1.3240881295882319,0.9590751361957929,3.0019470902681236,3.900227316273044,3.1684843120643262,-0.6750980312359129,0.6362125515697836,0.4654664273365452,-0.7097087924451952,-0.4643127375394367,0.6796931026475401,1.3769081528064424,-1.8116718979804987,1.6400612383692947,1.1641596759081714,0.19911850016603302,-0.24071662335799826,0.15925925925925927,227,2.3893442899961115
955,8.086707366613757,4.926113551538254,2.151095936477894,-3.0427506893869003,9.178738085935834,2.371043837043045,2.792885244825282,2.0896198024855597,-0.3015038766244915,-0.3070621097632671,0.09118869396835061,-0.19663827755196503,-0.7522027276944793,0.47948879322404475,0.18836469186814336,0.3929077717436935,0.7050448120198358,-0.1705239122982678,-0.16888794028147805,1.482452562252055,-0.9440152089091198,0.43636363636363634,124,5.3578457930503465
956,20.25478682235823,14.078080586178842,8.233597624210203,7.580526081352447,4.490506878797714,1.1341198571796602,10.729650387103852,0.09275323688298975,4.664776853066889,-1.8892767748471897,0.27065823385222715,-0.6411087002104213,0.8192748153293696,-0.01738638630670881,1.3506077790068294,-0.42971391740392456,-1.6045443561459176,0.23751605302686585,-0.252557480459196,-1.8192598813774552,-1.0553802760857103,0.9849624060150376,4,14.795418192060005
957,3.1612228064591275,1.2725974659222552,0.2813169638400951,1.814069043631315,-5.716919785565539,-1.2932584794294055,1.6044459910396864,0.8975887732010026,-1.216608583696226,-0.03830813213100007,0.3381085047120181,-0.009356660168487609,0.8610039569234726,0.31870210988764247,0.5112404704296791,1.7135547882300832,0.8275063329650659,1.7409584463809726,-0.67191436622018,-1.5924138728455486,-0.1402807907109069,0.08029197080291971,252,1.730663451512356
958,14.75282732604205,7.690181685474873,6.528388146136435,4.538891391541834,3.6236608053662493,2.8087643516970857,4.39905865303221,6.5606461861491026,7.930589707081159,0.03280720745608439,-0.8158457535945645,1.5345340940933647,-1.0776334467354902,1.790578843115133,1.34413536491873,1.48939879142887,0.6853908559730856,-2.112490040137815,-1.0391208310755444,0.3068882206930588,-0.6756469985509331,0.6646706586826348,56,10.166701879900211
959,8.997423565441311,4.6748759212106545,2.363776785821183,4.753129985569541,3.6408621716150256,1.349166017215155,4.229952398467867,2.381295035446611,6.090237423399584,0.15120788555750925,1.3239276665806796,-1.8736527813752126,0.4592190232118289,-0.39786179668083926,-0.8590509883435039,1.1585005794051257,0.8890874318763199,-2.0064766890924717,0.7154956353164654,0.5941480464059347,-0.723071506657659,0.41923076923076924,151,5.710565238286076
960,2.895406083812807,1.8111244580652608,1.976759346745758,3.512485668178341,1.9296364206044776,-2.0582290188101933,1.8381183019373386,0.3593590688910636,-1.6829833138905326,-1.5895072437723774,0.6248033350255074,0.44639714947946735,0.5567690282809071,-0.7282444334917635,0.17107986210176426,-1.375364147067248,-0.9865828118518803,0.03373219974833478,0.2623530303221784,-1.6288178959393622,-1.0575447143026382,0.22429906542056074,166,2.2945275749684284
961,5.300623996068188,1.2464016112487193,2.3819155557715646,1.8217042376917159,0.33645083861905367,1.8895864302677778,-2.9492240979017676,-0.8818352798963767,5.3886058881961585,1.504764901997609,0.8429207452769032,1.1003921899536477,-1.8259108560397628,-0.9486958852935703,-0.3111015696781119,2.4156419264140396,-0.31308397450644404,0.7449042996231737,0.37837202825484684,0.35612346073120876,-0.023530623537210665,0.21710526315789475,119,3.2087447485333604
962,13.980058793938063,13.12993698178595,7.415864674325482,-1.4310339080572767,5.484188739864683,5.426673904063003,6.473982611299994,7.51745278225101,1.4133465690170413,-0.8749817066683421,-0.31870326839747254,0.8216401840551621,-2.102638993812386,0.12820633609125687,0.9321218244806693,0.8908564470181395,0.7085615848373332,1.0630005202455413,-2.747182706515698,1.6134686895722739,0.33040495357337474,0.834061135371179,38,11.755764014408655
963,15.451871547183012,10.043770158685374,10.992819539556653,1.3770610021655512,3.2240797921248268,5.738990427411563,6.475286486889644,7.391875390616953,4.826785008196503,-1.0543092230590376,0.706632632504221,0.7225560564001341,-1.8150348911862193,1.4186848416533524,-2.4870756125602873,1.0344156365938488,-0.6341099680578243,0.7055094812835387,0.5101942052992025,-0.0371225489057341,0.4510866393803189,0.8313253012048193,28,12.491725528345814
964,11.568222183354044,8.96220397936038,3.4152771924396474,-6.850871144618557,1.4665450383582366,1.2614901394538949,1.5808633130020575,-0.06574902258685622,5.330870346800754,-1.3813294558816875,0.45077510572165874,0.6384656178570431,0.31646590704061195,0.48714327582592387,0.9492672557274634,0.0535652822568983,-0.3464966137256527,0.48637043862486423,0.600366237611991,0.8896810212187528,-1.7123927598904787,0.542713567839196,91,8.340533224881627
965,0.3632031411474044,1.0463928147538328,1.8043494712923576,-0.4660951863283894,-1.8306610887324428,2.1480334619211425,-0.04258409383601969,4.636542843512766,5.676002019591323,1.0007110486348894,0.2326574060481035,1.8255748861826457,0.24072029057980024,-0.47919389041560584,-0.6753404364360706,-0.7035015624511176,-0.006369747335058674,0.4630868161622686,-1.415156939485918,-0.4489259275676643,0.21285101394739628,0.07142857142857142,143,1.000503942272819
966,15.826920057284728,11.333487211110786,6.068637794196455,1.2278504893085613,3.7806251904889177,5.494864047911121,4.657120578886719,1.416737542654984,3.2535247216965537,1.511838342876808,0.5442582325965617,-0.16253304335640567,-1.0258367617196469,-0.7133711171400773,0.006590362234072988,0.27594709860000655,0.5655634451015591,0.38798558438881453,-0.3702363622686849,-0.5111048993925803,2.0469888822896674,0.7926421404682275,62,11.551405524506063
967,10.412000008405805,5.83561786001767,5.322068521157283,5.745877387926417,1.1980828579023441,7.358469551755708,2.9040812905102564,6.254600126166153,0.6527625283432319,-0.7422167279197915,0.09104570332997283,0.48255466634489624,-0.17895724256595336,0.29246545068078506,0.5884859534502324,-1.420505679773367,-0.34093744918914026,-0.5186825290597565,-0.47012215762086856,0.40687772851834864,-0.5047894355822636,0.5851851851851851,112,7.512105917714808
968,10.063481348165675,5.26613250457568,5.894497971773819,4.992090975561161,-3.9494865800701007,0.252303789879031,3.6351190702576224,-1.6516254056046904,4.9229826315406315,1.049316534862222,-0.16201563389323612,-0.7739115995184248,-2.3105676254753127,0.8140252947611006,2.002536978676355,1.795651198335153,-0.19497351749050496,-1.092675817717898,0.8376242263281327,-0.12686877615202616,0.4781317236434184,0.515,97,7.373581682171119
